solvent_id,temperature_k,pressure_bar,co2_solubility_mol_frac,cation_code,anion_code,ln_pressure_bar,ln_co2_solubility,cation_smiles,anion_smiles,source_record,source_file
C0460_A0056,303.15,104.0,0.485,C0460,A0056,4.6443908991413725,-0.7236063880446539,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,313.15,152.2,0.485,C0460,A0056,5.025195445427586,-0.7236063880446539,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,323.15,199.1,0.485,C0460,A0056,5.293807211070151,-0.7236063880446539,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,333.15,245.0,0.485,C0460,A0056,5.501258210544727,-0.7236063880446539,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,343.15,286.9,0.485,C0460,A0056,5.659133722987319,-0.7236063880446539,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,353.15,325.1,0.485,C0460,A0056,5.784132827309859,-0.7236063880446539,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,363.15,353.2,0.485,C0460,A0056,5.867034468729805,-0.7236063880446539,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,373.15,383.1,0.485,C0460,A0056,5.9482960517066035,-0.7236063880446539,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,303.15,215.9,0.521,C0460,A0056,5.3748153375207615,-0.6520052372287701,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,313.15,264.3,0.521,C0460,A0056,5.577084821610244,-0.6520052372287701,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,323.15,317.3,0.521,C0460,A0056,5.75984769858915,-0.6520052372287701,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,333.15,369.0,0.521,C0460,A0056,5.910796644040527,-0.6520052372287701,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,343.15,419.0,0.521,C0460,A0056,6.037870919922137,-0.6520052372287701,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,353.15,464.2,0.521,C0460,A0056,6.140315493840337,-0.6520052372287701,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,363.15,503.9,0.521,C0460,A0056,6.222377835686553,-0.6520052372287701,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,373.15,542.6,0.521,C0460,A0056,6.296372400224832,-0.6520052372287701,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,303.15,355.8,0.545,C0460,A0056,5.874368775231734,-0.6069694843188929,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,313.15,400.7,0.545,C0460,A0056,5.993213017642099,-0.6069694843188929,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,323.15,444.6,0.545,C0460,A0056,6.097175001530096,-0.6069694843188929,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,333.15,490.4,0.545,C0460,A0056,6.195221384622002,-0.6069694843188929,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,343.15,545.3,0.545,C0460,A0056,6.301336101932016,-0.6069694843188929,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,353.15,599.2,0.545,C0460,A0056,6.3955954322030095,-0.6069694843188929,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,363.15,633.1,0.545,C0460,A0056,6.450628387550081,-0.6069694843188929,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,373.15,677.0,0.545,C0460,A0056,6.517671272912275,-0.6069694843188929,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,303.15,487.1,0.562,C0460,A0056,6.188469440812497,-0.5762534290884459,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,313.15,530.1,0.562,C0460,A0056,6.273065667993761,-0.5762534290884459,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,323.15,574.5,0.562,C0460,A0056,6.35350009728881,-0.5762534290884459,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,333.15,629.1,0.562,C0460,A0056,6.444290226575984,-0.5762534290884459,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,343.15,675.2,0.562,C0460,A0056,6.515008943281748,-0.5762534290884459,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,353.15,714.8,0.562,C0460,A0056,6.5720027832852725,-0.5762534290884459,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,363.15,754.0,0.562,C0460,A0056,6.625392368007956,-0.5762534290884459,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,373.15,794.1,0.562,C0460,A0056,6.677209397901166,-0.5762534290884459,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,303.15,610.8,0.585,C0460,A0056,6.414769573344477,-0.5361434317502807,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,313.15,674.8,0.585,C0460,A0056,6.514416350671813,-0.5361434317502807,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,323.15,732.2,0.585,C0460,A0056,6.596053700686136,-0.5361434317502807,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,333.15,787.8,0.585,C0460,A0056,6.6692442505368055,-0.5361434317502807,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,343.15,836.7,0.585,C0460,A0056,6.729465583301553,-0.5361434317502807,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,353.15,881.5,0.585,C0460,A0056,6.7816250018379245,-0.5361434317502807,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,363.15,922.9,0.585,C0460,A0056,6.827520886271531,-0.5361434317502807,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0056,373.15,962.0,0.585,C0460,A0056,6.8690144506657065,-0.5361434317502807,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,5.9,0.17,C0460,A0055,1.7749523509116738,-1.7719568419318752,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,9.1,0.17,C0460,A0055,2.2082744135228043,-1.7719568419318752,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,12.1,0.17,C0460,A0055,2.4932054526026954,-1.7719568419318752,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,14.1,0.17,C0460,A0055,2.6461747973841225,-1.7719568419318752,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,16.5,0.17,C0460,A0055,2.803360380906535,-1.7719568419318752,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,19.5,0.17,C0460,A0055,2.970414465569701,-1.7719568419318752,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,22.1,0.17,C0460,A0055,3.095577608523707,-1.7719568419318752,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,24.3,0.17,C0460,A0055,3.190476350346503,-1.7719568419318752,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,10.9,0.228,C0460,A0055,2.388762789235098,-1.4784096500276962,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,14.2,0.228,C0460,A0055,2.653241964607215,-1.4784096500276962,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,17.5,0.228,C0460,A0055,2.8622008809294686,-1.4784096500276962,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,21.3,0.228,C0460,A0055,3.0587070727153796,-1.4784096500276962,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,24.4,0.228,C0460,A0055,3.1945831322991562,-1.4784096500276962,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,28.2,0.228,C0460,A0055,3.339321977944068,-1.4784096500276962,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,31.9,0.228,C0460,A0055,3.462606009790799,-1.4784096500276962,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,35.0,0.228,C0460,A0055,3.5553480614894135,-1.4784096500276962,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,16.6,0.296,C0460,A0055,2.8094026953624978,-1.2173958246580767,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,21.0,0.296,C0460,A0055,3.044522437723423,-1.2173958246580767,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,25.5,0.296,C0460,A0055,3.2386784521643803,-1.2173958246580767,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,30.6,0.296,C0460,A0055,3.4210000089583352,-1.2173958246580767,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,34.7,0.296,C0460,A0055,3.5467396869528134,-1.2173958246580767,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,39.6,0.296,C0460,A0055,3.6788291182604347,-1.2173958246580767,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,45.6,0.296,C0460,A0055,3.8199077165203406,-1.2173958246580767,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,51.0,0.296,C0460,A0055,3.9318256327243257,-1.2173958246580767,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,26.4,0.401,C0460,A0055,3.2733640101522705,-0.9137938516755678,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,32.9,0.401,C0460,A0055,3.493472657771326,-0.9137938516755678,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,40.0,0.401,C0460,A0055,3.6888794541139363,-0.9137938516755678,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,47.8,0.401,C0460,A0055,3.86702563949741,-0.9137938516755678,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,56.1,0.401,C0460,A0055,4.027135812528651,-0.9137938516755678,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,66.2,0.401,C0460,A0055,4.192680462942962,-0.9137938516755678,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,76.3,0.401,C0460,A0055,4.334672938290411,-0.9137938516755678,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,86.4,0.401,C0460,A0055,4.45898767581001,-0.9137938516755678,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,30.6,0.457,C0460,A0055,3.4210000089583352,-0.7830718880879323,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,38.6,0.457,C0460,A0055,3.653252276470785,-0.7830718880879323,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,47.0,0.457,C0460,A0055,3.8501476017100584,-0.7830718880879323,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,57.3,0.457,C0460,A0055,4.048300623720694,-0.7830718880879323,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,67.3,0.457,C0460,A0055,4.209160236650682,-0.7830718880879323,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,80.1,0.457,C0460,A0055,4.383275854074314,-0.7830718880879323,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,96.1,0.457,C0460,A0055,4.565389315976247,-0.7830718880879323,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,110.6,0.457,C0460,A0055,4.7059200890882344,-0.7830718880879323,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,44.9,0.553,C0460,A0055,3.8044377947482086,-0.5923972774598022,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,57.3,0.553,C0460,A0055,4.048300623720694,-0.5923972774598022,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,74.9,0.553,C0460,A0055,4.316153890523174,-0.5923972774598022,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,101.1,0.553,C0460,A0055,4.616110126026426,-0.5923972774598022,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,133.3,0.553,C0460,A0055,4.892602227184663,-0.5923972774598022,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,164.2,0.553,C0460,A0055,5.101085197018328,-0.5923972774598022,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,196.5,0.553,C0460,A0055,5.280662431309316,-0.5923972774598022,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,227.4,0.553,C0460,A0055,5.426710581316436,-0.5923972774598022,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,78.7,0.617,C0460,A0055,4.365643155423357,-0.48288625507674926,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,131.6,0.617,C0460,A0055,4.879767018891217,-0.48288625507674926,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,177.6,0.617,C0460,A0055,5.17953383055807,-0.48288625507674926,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,225.6,0.617,C0460,A0055,5.418763519623904,-0.48288625507674926,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,273.2,0.617,C0460,A0055,5.610204127696635,-0.48288625507674926,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,318.2,0.617,C0460,A0055,5.762680115903686,-0.48288625507674926,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,360.2,0.617,C0460,A0055,5.8866594327418555,-0.48288625507674926,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,400.1,0.617,C0460,A0055,5.9917145158631895,-0.48288625507674926,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,191.3,0.653,C0460,A0055,5.253842876446207,-0.42617814970570594,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,253.1,0.653,C0460,A0055,5.533784667551078,-0.42617814970570594,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,312.5,0.653,C0460,A0055,5.744604469176457,-0.42617814970570594,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,367.3,0.653,C0460,A0055,5.906178952825622,-0.42617814970570594,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,421.1,0.653,C0460,A0055,6.0428703351678825,-0.42617814970570594,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,469.5,0.653,C0460,A0055,6.1516682986483175,-0.42617814970570594,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,517.3,0.653,C0460,A0055,6.248622977009469,-0.42617814970570594,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,558.4,0.653,C0460,A0055,6.325075551448163,-0.42617814970570594,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,336.7,0.684,C0460,A0055,5.819192326167029,-0.3797973613595865,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,392.5,0.684,C0460,A0055,5.972536537222463,-0.3797973613595865,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,455.0,0.684,C0460,A0055,6.12029741895095,-0.3797973613595865,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,511.4,0.684,C0460,A0055,6.237152062857086,-0.3797973613595865,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,566.0,0.684,C0460,A0055,6.338594078203183,-0.3797973613595865,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,621.4,0.684,C0460,A0055,6.431974996958947,-0.3797973613595865,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,668.4,0.684,C0460,A0055,6.504886796721238,-0.3797973613595865,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,710.7,0.684,C0460,A0055,6.56625039983285,-0.3797973613595865,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,303.15,469.6,0.703,C0460,A0055,6.151881268513887,-0.3523983871714722,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,313.15,542.4,0.703,C0460,A0055,6.296003736626186,-0.3523983871714722,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,323.15,603.1,0.703,C0460,A0055,6.402083020456941,-0.3523983871714722,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,333.15,667.7,0.703,C0460,A0055,6.503838970863823,-0.3523983871714722,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,343.15,728.5,0.703,C0460,A0055,6.590987625635259,-0.3523983871714722,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,353.15,784.4,0.703,C0460,A0055,6.664919094322191,-0.3523983871714722,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,363.15,834.9,0.703,C0460,A0055,6.727311957199955,-0.3523983871714722,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0460_A0055,373.15,882.9,0.703,C0460,A0055,6.783211943907537,-0.3523983871714722,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0204,295.15,0.26,0.0186,C1119,A0204,-1.3470736479666092,-3.9845936982629815,,[O-]c1ccc(cc1)[N+](=O)[O-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0204,295.15,0.49,0.031,C1119,A0204,-0.7133498878774648,-3.473768074496991,,[O-]c1ccc(cc1)[N+](=O)[O-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0204,295.15,0.66,0.0394,C1119,A0204,-0.4155154439616658,-3.233989462678249,,[O-]c1ccc(cc1)[N+](=O)[O-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0204,295.15,0.89,0.053,C1119,A0204,-0.11653381625595151,-2.9374633654300153,,[O-]c1ccc(cc1)[N+](=O)[O-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0204,295.15,1.1,0.061,C1119,A0204,0.09531017980432493,-2.796881414808826,,[O-]c1ccc(cc1)[N+](=O)[O-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0204,295.15,1.3,0.0724,C1119,A0204,0.26236426446749106,-2.6255489795904663,,[O-]c1ccc(cc1)[N+](=O)[O-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0204,295.15,1.51,0.0842,C1119,A0204,0.412109650826833,-2.474560357733856,,[O-]c1ccc(cc1)[N+](=O)[O-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0152,295.15,0.07,0.3197,C1119,A0152,-2.659260036932778,-1.1403722229163413,,[O-]c1ccccc1,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0152,295.15,0.49,0.3464,C1119,A0152,-0.7133498878774648,-1.060161102293857,,[O-]c1ccccc1,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0152,295.15,0.92,0.359,C1119,A0152,-0.08338160893905101,-1.0244328904938582,,[O-]c1ccccc1,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0152,295.15,1.38,0.3789,C1119,A0152,0.3220834991691132,-0.9704829609575819,,[O-]c1ccccc1,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0154,295.15,0.11,0.2857,C1119,A0154,-2.2072749131897207,-1.2528129697454096,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0154,295.15,0.6,0.3197,C1119,A0154,-0.5108256237659907,-1.1403722229163413,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0154,295.15,0.97,0.3377,C1119,A0154,-0.030459207484708574,-1.085597351590615,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0154,295.15,1.31,0.3506,C1119,A0154,0.2700271372130602,-1.048109306495003,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.01,0.0826,C1119,A0109,-4.605170185988091,-2.4937455984552046,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.02,0.115,C1119,A0109,-3.912023005428146,-2.162823150618887,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.02,0.1525,C1119,A0109,-3.912023005428146,-1.8805906829346708,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.03,0.187,C1119,A0109,-3.506557897319982,-1.6766466621275504,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.05,0.2481,C1119,A0109,-2.995732273553991,-1.3939233882843818,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.07,0.2647,C1119,A0109,-2.659260036932778,-1.3291581697490815,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.08,0.2857,C1119,A0109,-2.5257286443082556,-1.2528129697454096,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.11,0.3151,C1119,A0109,-2.2072749131897207,-1.1548652302189082,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.14,0.3421,C1119,A0109,-1.9661128563728327,-1.0726521869985781,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.18,0.3631,C1119,A0109,-1.7147984280919266,-1.013077000561847,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.25,0.3865,C1119,A0109,-1.3862943611198906,-0.9506234109546604,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.39,0.4118,C1119,A0109,-0.941608539858445,-0.8872174843884479,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.52,0.422,C1119,A0109,-0.6539264674066639,-0.8627499649461253,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.55,0.4286,C1119,A0109,-0.5978370007556204,-0.8472311959426605,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.67,0.4505,C1119,A0109,-0.40047756659712525,-0.7973972019337444,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.76,0.4565,C1119,A0109,-0.2744368457017603,-0.7841665789471138,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,0.98,0.4709,C1119,A0109,-0.020202707317519466,-0.7531095217326282,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0109,295.15,1.09,0.4792,C1119,A0109,0.08617769624105241,-0.7356372321808974,,FC(C1=N[N-]C=C1)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0182,295.15,0.05,0.2647,C1119,A0182,-2.995732273553991,-1.3291581697490815,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0182,295.15,0.08,0.3289,C1119,A0182,-2.5257286443082556,-1.1120015257871256,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0182,295.15,0.12,0.3671,C1119,A0182,-2.120263536200091,-1.0021209884793485,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C1119_A0182,295.15,0.18,0.3939,C1119,A0182,-1.7147984280919266,-0.931658209005277,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
